city,state,confirmed,deaths,estimated_population_2019
São Martinho da Serra,RS,176,6,3234.0
São Miguel das Missões,RS,1430,17,7673.0
São Nicolau,RS,142,16,5265.0
São Paulo das Missões,RS,1003,14,5790.0
São Pedro da Serra,RS,647,2,3801.0
São Pedro das Missões,RS,550,10,2009.0
São Pedro do Butiá,RS,646,6,2947.0
São Pedro do Sul,RS,2555,38,16198.0
São Sebastião do Caí,RS,5798,66,25685.0
São Sepé,RS,3576,64,23621.0
São Valentim,RS,375,5,3299.0
São Valentim do Sul,RS,528,4,2242.0
São Valério do Sul,RS,275,5,2727.0
São Vendelino,RS,592,6,2243.0
São Vicente do Sul,RS,1165,21,8721.0
Sério,RS,264,7,1962.0
Tabaí,RS,727,8,4719.0
Tapejara,RS,7188,58,24111.0
Tapera,RS,2955,48,10584.0
Tapes,RS,2573,65,17300.0
Taquara,RS,8811,192,57466.0
Taquari,RS,4258,82,26862.0
Taquaruçu do Sul,RS,809,8,3072.0
Tavares,RS,761,13,5481.0
Tenente Portela,RS,3008,38,13485.0
Terra de Areia,RS,1687,55,11204.0
Teutônia,RS,7788,99,33232.0
Tio Hugo,RS,712,10,3030.0
Tiradentes do Sul,RS,434,8,5704.0
Toropi,RS,472,12,2806.0
Torres,RS,11428,123,38732.0
Tramandaí,RS,13552,247,51715.0
Travesseiro,RS,396,9,2336.0
Trindade do Sul,RS,1348,18,5802.0
Triunfo,RS,4043,98,29538.0
Três Arroios,RS,369,3,2668.0
Três Cachoeiras,RS,2008,27,11053.0
Três Coroas,RS,4871,77,28220.0
Três Forquilhas,RS,634,7,2697.0
Três Palmeiras,RS,896,18,4271.0
Três Passos,RS,4031,69,23906.0
Três de Maio,RS,5601,48,23906.0
Tucunduva,RS,1327,22,5678.0
Tunas,RS,463,14,4569.0
Tupanci do Sul,RS,323,3,1472.0
Tupanciretã,RS,3525,57,23948.0
Tupandi,RS,1332,17,4855.0
Tuparendi,RS,2084,21,7893.0
Turuçu,RS,455,8,3438.0
Ubiretama,RS,399,3,2015.0
Unistalda,RS,296,4,2338.0
União da Serra,RS,114,1,1154.0
Uruguaiana,RS,20112,487,126970.0
Vacaria,RS,14209,237,66218.0
Vale Real,RS,1321,13,5913.0
Vale Verde,RS,430,8,3497.0
Vale do Sol,RS,1187,22,11781.0
Vanini,RS,430,3,2113.0
Venâncio Aires,RS,16123,142,71554.0
Vera Cruz,RS,5808,53,26863.0
Veranópolis,RS,7623,70,26241.0
Vespasiano Corrêa,RS,449,9,1815.0
Viadutos,RS,794,12,4756.0
Viamão,RS,27164,832,255224.0
Vicente Dutra,RS,580,7,4670.0
Victor Graeff,RS,624,7,2882.0
Vila Flores,RS,1203,13,3385.0
Vila Lângaro,RS,473,2,2091.0
Vila Maria,RS,968,11,4358.0
Vila Nova do Sul,RS,726,9,4280.0
Vista Alegre,RS,621,8,2752.0
Vista Alegre do Prata,RS,265,7,1561.0
Vista Gaúcha,RS,456,14,2851.0
Vitória das Missões,RS,530,12,3133.0
Westfália,RS,432,8,3014.0
Xangri-lá,RS,4584,57,16408.0
Água Santa,RS,830,11,3748.0
Áurea,RS,553,6,3554.0
Adamantina,SP,4102,148,35068.0
Adolfo,SP,623,19,3562.0
Aguaí,SP,3622,113,36305.0
Agudos,SP,4772,110,37214.0
Alambari,SP,686,12,6025.0
Alfredo Marcondes,SP,282,15,4166.0
Altair,SP,312,17,4160.0
Altinópolis,SP,1035,55,16184.0
Alto Alegre,SP,401,21,4099.0
Alumínio,SP,1637,53,18628.0
Alvinlândia,SP,145,9,3222.0
Americana,SP,27267,848,239597.0
Amparo,SP,7864,220,72195.0
Américo Brasiliense,SP,4344,99,40504.0
Américo de Campos,SP,1172,35,5969.0
Analândia,SP,389,5,4995.0
Andradina,SP,6913,281,57157.0
Angatuba,SP,3175,78,25228.0
Anhembi,SP,333,11,6724.0
Anhumas,SP,385,7,4115.0
Aparecida,SP,2894,116,36157.0
Aparecida d'Oeste,SP,849,21,4196.0
Apiaí,SP,1776,85,24374.0
Aramina,SP,368,18,5620.0
Arandu,SP,657,21,6357.0
Arapeí,SP,271,4,2469.0
Araraquara,SP,24253,540,236072.0
Araras,SP,18528,401,134236.0
Araçariguama,SP,2215,72,22364.0
Araçatuba,SP,30529,932,197016.0
Araçoiaba da Serra,SP,3100,91,34146.0
Arco-Íris,SP,177,8,1791.0
Arealva,SP,1010,20,8560.0
Areias,SP,367,2,3886.0
Areiópolis,SP,1417,23,11129.0
Ariranha,SP,1014,29,9668.0
Artur Nogueira,SP,5599,144,54408.0
Arujá,SP,8751,340,89824.0
Aspásia,SP,213,9,1822.0
Assis,SP,12854,414,104386.0
Atibaia,SP,12734,289,142761.0
Auriflama,SP,2118,76,15189.0
Avanhandava,SP,1230,43,13649.0
Avaré,SP,11850,280,90655.0
Avaí,SP,493,12,5403.0
Bady Bassitt,SP,4173,85,17502.0
Balbinos,SP,370,4,5735.0
Bananal,SP,1134,4,10945.0
Barbosa,SP,778,21,7402.0
Bariri,SP,3214,133,35264.0
Barra Bonita,SP,4846,117,36126.0
Barra do Chapéu,SP,451,6,5724.0
Barra do Turvo,SP,737,23,7659.0
Barretos,SP,17815,589,122098.0
Barrinha,SP,1710,72,32812.0
Barueri,SP,35578,1164,274182.0
Barão de Antonina,SP,519,11,3469.0
Bastos,SP,2154,50,20953.0
Batatais,SP,6449,177,62508.0
Bauru,SP,53743,1242,376818.0
Bebedouro,SP,4911,316,77496.0
Bento de Abreu,SP,363,5,2980.0
Bernardino de Campos,SP,916,33,11148.0
Bertioga,SP,6698,173,63249.0
Bilac,SP,958,23,8034.0
Birigui,SP,18364,612,123638.0
Biritiba Mirim,SP,1558,108,32598.0
Boa Esperança do Sul,SP,1746,21,14923.0
Bocaina,SP,1365,35,12329.0
Bofete,SP,983,23,11730.0
Boituva,SP,6695,195,60997.0
Bom Jesus dos Perdões,SP,2487,32,25448.0
Bom Sucesso de Itararé,SP,259,7,3954.0
Boracéia,SP,997,24,4823.0
Borborema,SP,1716,53,16046.0
Borebi,SP,281,4,2653.0
Borá,SP,127,1,837.0
Botucatu,SP,18932,333,146497.0
Bragança Paulista,SP,23504,590,168668.0
Braúna,SP,620,24,5686.0
Brejo Alegre,SP,405,13,2865.0
Brodowski,SP,2862,79,24939.0
Brotas,SP,2369,69,24403.0
Buri,SP,2656,93,19878.0
Buritama,SP,2814,77,17144.0
Buritizal,SP,355,10,4481.0
Bálsamo,SP,1817,67,9068.0
Cabreúva,SP,5071,142,49707.0
Cabrália Paulista,SP,461,9,4264.0
Cachoeira Paulista,SP,2775,46,33327.0
Caconde,SP,1467,39,18985.0
Cafelândia,SP,835,51,17767.0
Caiabu,SP,322,8,4191.0
Caieiras,SP,9762,336,101470.0
Caiuá,SP,420,11,5874.0
Cajamar,SP,5466,245,76801.0
Cajati,SP,4722,105,28549.0
Cajobi,SP,1102,32,10542.0
Cajuru,SP,1993,58,26167.0
Campina do Monte Alegre,SP,623,25,6024.0
Campinas,SP,117161,4618,1204073.0
Campo Limpo Paulista,SP,6436,285,84650.0
Campos Novos Paulista,SP,310,10,4965.0
Campos do Jordão,SP,6078,146,52088.0
Cananéia,SP,904,32,12540.0
Canas,SP,222,4,5138.0
Canitar,SP,878,25,5216.0
Capela do Alto,SP,1668,38,20706.0
Capivari,SP,5879,112,55768.0
Capão Bonito,SP,6111,160,47138.0
Caraguatatuba,SP,18779,471,121532.0
Carapicuíba,SP,34229,1182,400927.0
Cardoso,SP,1699,65,12326.0
Casa Branca,SP,3295,106,30380.0
Castilho,SP,2413,89,21006.0
Catanduva,SP,15816,628,121862.0
Catiguá,SP,877,39,7804.0
Caçapava,SP,9016,285,94263.0
Cedral,SP,1346,30,9237.0
Cerqueira César,SP,2179,50,19985.0
Cerquilho,SP,6581,161,48949.0
Cesário Lange,SP,2388,69,18148.0
Charqueada,SP,1584,45,17190.0
Chavantes,SP,1429,49,12418.0
Clementina,SP,968,22,8617.0
Colina,SP,1682,69,18468.0
Colômbia,SP,691,14,6210.0
Conchal,SP,2916,84,28050.0
Conchas,SP,2466,73,17896.0
Cordeirópolis,SP,5925,102,24528.0
Coroados,SP,781,20,6058.0
Coronel Macedo,SP,664,25,4681.0
Corumbataí,SP,415,7,4055.0
Cosmorama,SP,797,41,7307.0
Cosmópolis,SP,7927,174,72252.0
Cotia,SP,16827,667,249210.0
Cravinhos,SP,2205,98,35292.0
Cristais Paulista,SP,1295,17,8631.0
Cruzeiro,SP,6752,104,82238.0
Cruzália,SP,198,6,2073.0
Cubatão,SP,13595,505,130705.0
Cunha,SP,979,14,21547.0
Cássia dos Coqueiros,SP,253,1,2523.0
Cândido Mota,SP,4572,165,31280.0
Cândido Rodrigues,SP,142,7,2793.0
Descalvado,SP,4255,87,33718.0
Diadema,SP,26682,1454,423884.0
Dirce Reis,SP,196,5,1793.0
Divinolândia,SP,1382,48,11146.0
Dobrada,SP,617,10,8929.0
Dois Córregos,SP,1837,43,27315.0
Dolcinópolis,SP,249,7,2115.0
Dourado,SP,999,19,8873.0
Dracena,SP,5923,268,46793.0
Duartina,SP,1130,28,12445.0
Dumont,SP,1566,24,9868.0
Echaporã,SP,807,25,6102.0
Eldorado,SP,1671,26,15494.0
Elias Fausto,SP,1527,36,17772.0
Elisiário,SP,579,8,3651.0
Embaúba,SP,123,10,2452.0
Embu das Artes,SP,10698,619,273726.0
Embu-Guaçu,SP,5189,216,69385.0
Emilianópolis,SP,372,8,3214.0
Engenheiro Coelho,SP,2705,57,20773.0
Espírito Santo do Pinhal,SP,5004,109,44330.0
Espírito Santo do Turvo,SP,476,9,4829.0
Estiva Gerbi,SP,815,33,11304.0
Estrela d'Oeste,SP,1539,30,8419.0
Estrela do Norte,SP,383,6,2766.0
Euclides da Cunha Paulista,SP,505,15,9371.0
Fartura,SP,2339,51,16036.0
Fernando Prestes,SP,893,11,5783.0
Fernandópolis,SP,12731,358,69116.0
Fernão,SP,240,1,1716.0
Ferraz de Vasconcelos,SP,10449,504,194276.0
Flora Rica,SP,131,7,1464.0
Floreal,SP,262,7,2917.0
Florínea,SP,386,12,2676.0
Flórida Paulista,SP,1319,34,14640.0
Franca,SP,38485,961,353187.0
Francisco Morato,SP,12219,453,175844.0
Franco da Rocha,SP,13264,397,154489.0
Gabriel Monteiro,SP,325,6,2776.0
Garça,SP,5617,142,44390.0
Gastão Vidigal,SP,207,16,4808.0
Gavião Peixoto,SP,1352,23,4789.0
General Salgado,SP,1121,41,10869.0
Getulina,SP,1129,33,11409.0
Glicério,SP,588,21,4815.0
Guaimbê,SP,586,9,5765.0
Guaiçara,SP,1371,24,12168.0
Guapiara,SP,2313,87,17157.0
Guapiaçu,SP,2054,80,21454.0
Guaraci,SP,1389,28,11188.0
Guarani d'Oeste,SP,228,5,2000.0
Guarantã,SP,292,20,6664.0
Guararapes,SP,4226,113,32939.0
Guararema,SP,2332,104,29798.0
Guaratinguetá,SP,11531,310,121798.0
Guaraçaí,SP,888,23,8323.0
Guareí,SP,3425,34,18520.0
Guariba,SP,4236,106,40105.0
Guarujá,SP,22606,1312,320459.0
Guarulhos,SP,65881,5001,1379182.0
Guará,SP,2572,105,21220.0
Guatapará,SP,497,23,7656.0
Guaíra,SP,5780,223,40790.0
Guzolândia,SP,591,30,5267.0
Gália,SP,596,18,6548.0
Herculândia,SP,1173,25,9526.0
Holambra,SP,2104,14,14930.0
Hortolândia,SP,26037,769,230851.0
Iacanga,SP,1562,28,11710.0
Iacri,SP,668,16,6321.0
Iaras,SP,287,20,9240.0
Ibaté,SP,3992,103,35104.0
Ibirarema,SP,802,33,7753.0
Ibirá,SP,2071,42,12393.0
Ibitinga,SP,9965,284,60033.0
Ibiúna,SP,5237,142,78878.0
Icém,SP,1238,29,8243.0
Iepê,SP,958,27,8159.0
Igarapava,SP,1382,93,30432.0
Igaratá,SP,2149,35,9534.0
Igaraçu do Tietê,SP,3052,70,24674.0
Iguape,SP,2735,114,30857.0
Ilha Comprida,SP,1401,46,11166.0
Ilha Solteira,SP,2918,101,26686.0
Ilhabela,SP,7428,43,34970.0
Importados/Indefinidos,SP,128,0,
Indaiatuba,SP,27641,737,251627.0
Indiana,SP,253,10,4885.0
Indiaporã,SP,418,13,3897.0
Inúbia Paulista,SP,520,16,3991.0
Ipaussu,SP,2330,45,14971.0
Iperó,SP,3170,59,37133.0
Ipeúna,SP,767,21,7546.0
Ipiguá,SP,1085,27,5392.0
Iporanga,SP,597,6,4218.0
Ipuã,SP,2138,63,16409.0
Iracemápolis,SP,4721,100,24235.0
Irapuru,SP,731,36,8294.0
Irapuã,SP,956,29,7993.0
Itaberá,SP,2411,67,17556.0
Itajobi,SP,2615,57,15262.0
Itaju,SP,554,8,3835.0
Itanhaém,SP,6973,335,101816.0
Itaoca,SP,285,8,3328.0
Itapecerica da Serra,SP,8693,470,175693.0
Itapetininga,SP,17632,559,163901.0
Itapeva,SP,11728,438,94354.0
Itapevi,SP,12744,706,237700.0
Itapira,SP,9815,320,74773.0
Itapirapuã Paulista,SP,563,4,4241.0
Itaporanga,SP,1881,51,15149.0
Itapura,SP,313,14,4906.0
Itapuí,SP,1613,41,13992.0
Itaquaquecetuba,SP,20336,1059,370821.0
Itararé,SP,6353,251,50503.0
Itariri,SP,1396,45,17436.0
Itatiba,SP,12985,216,120858.0
Itatinga,SP,2872,58,20697.0
Itaí,SP,3042,75,27125.0
Itirapina,SP,1660,38,18157.0
Itirapuã,SP,324,8,6499.0
Itobi,SP,614,22,7841.0
Itu,SP,23050,516,173939.0
Itupeva,SP,6761,147,61252.0
Ituverava,SP,2890,151,41824.0
Itápolis,SP,5744,164,43120.0
Jaborandi,SP,578,22,6929.0
Jaboticabal,SP,7427,118,77263.0
Jacareí,SP,25484,770,233662.0
Jaci,SP,1354,29,7067.0
Jacupiranga,SP,1705,53,17866.0
Jaguariúna,SP,6968,125,57488.0
Jales,SP,7253,272,49107.0
Jambeiro,SP,421,13,6602.0
Jandira,SP,8226,333,124937.0
Jardinópolis,SP,4236,140,44380.0
Jarinu,SP,3104,76,30044.0
Jaú,SP,13850,553,150252.0
Jeriquara,SP,354,3,3159.0
Joanópolis,SP,1227,7,13220.0
José Bonifácio,SP,6014,149,37015.0
João Ramalho,SP,664,12,4523.0
Jumirim,SP,537,8,3367.0
Jundiaí,SP,54912,1604,418962.0
Junqueirópolis,SP,2248,93,20679.0
Juquitiba,SP,1787,77,31444.0
Juquiá,SP,2019,61,18812.0
Júlio Mesquita,SP,343,14,4776.0
Lagoinha,SP,241,16,4896.0
Laranjal Paulista,SP,4667,119,28516.0
Lavrinhas,SP,342,5,7260.0
Lavínia,SP,944,17,11980.0
Leme,SP,14175,426,103391.0
Lençóis Paulista,SP,12266,186,68432.0
Limeira,SP,27584,1141,306114.0
Lindóia,SP,860,17,7980.0
Lins,SP,9666,291,78013.0
Lorena,SP,5394,142,88706.0
Lourdes,SP,299,6,2289.0
Louveira,SP,5450,107,48885.0
Lucianópolis,SP,346,6,2394.0
Lucélia,SP,1947,60,21747.0
Luiziânia,SP,294,11,5790.0
Lupércio,SP,267,8,4584.0
Lutécia,SP,229,6,2649.0
Luís Antônio,SP,2162,35,14947.0
Macatuba,SP,2834,60,17163.0
Macaubal,SP,1016,18,8120.0
Macedônia,SP,463,26,3698.0
Magda,SP,383,10,3119.0
Mairinque,SP,4466,71,47150.0
Mairiporã,SP,6802,240,100179.0
Manduri,SP,991,23,9846.0
Marabá Paulista,SP,114,4,5853.0
Maracaí,SP,2151,46,14002.0
Marapoama,SP,501,15,3031.0
Marinópolis,SP,231,5,2112.0
Mariápolis,SP,289,9,4084.0
Martinópolis,SP,1974,84,26461.0
Marília,SP,31797,983,238882.0
Matão,SP,5574,210,83170.0
Mauá,SP,32330,1563,472912.0
Mendonça,SP,978,31,5490.0
Meridiano,SP,364,30,3836.0
Mesópolis,SP,291,5,1908.0
Miguelópolis,SP,1513,95,22226.0
Mineiros do Tietê,SP,1458,32,12908.0
Mira Estrela,SP,357,13,3086.0
Miracatu,SP,2384,76,19779.0
Mirandópolis,SP,2227,106,29564.0
Mirante do Paranapanema,SP,1277,44,18259.0
Mirassol,SP,10010,283,59824.0
Mirassolândia,SP,761,18,4871.0
Mococa,SP,6034,241,68885.0
Mogi Guaçu,SP,20340,608,151888.0
Mogi Mirim,SP,12315,362,93189.0
Mogi das Cruzes,SP,34478,1726,445842.0
Mombuca,SP,463,10,3493.0
Mongaguá,SP,2341,92,56702.0
Monte Alegre do Sul,SP,691,16,8038.0
Monte Alto,SP,6623,193,50498.0
Monte Aprazível,SP,3066,89,25087.0
Monte Azul Paulista,SP,2366,26,19008.0
Monte Castelo,SP,689,17,4166.0
Monte Mor,SP,7198,142,59772.0
Monteiro Lobato,SP,283,9,4653.0
Monções,SP,251,6,2259.0
Morro Agudo,SP,4646,102,32968.0
Morungaba,SP,1080,28,13622.0
Motuca,SP,363,9,4758.0
Murutinga do Sul,SP,426,19,4486.0
Nantes,SP,243,7,3141.0
Narandiba,SP,891,21,4857.0
Natividade da Serra,SP,225,13,6661.0
Nazaré Paulista,SP,1664,49,18524.0
Neves Paulista,SP,1421,43,8930.0
Nhandeara,SP,1495,50,11478.0
Nipoã,SP,508,15,5213.0
Nova Aliança,SP,1170,25,6973.0
Nova Campina,SP,890,44,9755.0
Nova Canaã Paulista,SP,304,6,1881.0
Nova Castilho,SP,112,3,1267.0
Nova Europa,SP,829,29,11186.0
Nova Granada,SP,3316,76,21500.0
Nova Guataporanga,SP,219,4,2316.0
Nova Independência,SP,551,7,3969.0
Nova Luzitânia,SP,386,13,4101.0
Nova Odessa,SP,7335,221,60174.0
Novais,SP,306,12,5830.0
Novo Horizonte,SP,6067,218,41052.0
Nuporanga,SP,408,10,7432.0
Ocauçu,SP,441,4,4289.0
Olímpia,SP,10585,273,54772.0
Onda Verde,SP,928,27,4381.0
Oriente,SP,422,25,6515.0
Orindiúva,SP,1336,18,7066.0
Orlândia,SP,4730,120,44028.0
Osasco,SP,46094,2721,698418.0
Oscar Bressane,SP,341,8,2603.0
Osvaldo Cruz,SP,4595,119,32879.0
Ourinhos,SP,15458,510,113542.0
Ouro Verde,SP,1021,29,8562.0
Ouroeste,SP,1419,45,10361.0
Pacaembu,SP,1413,40,14197.0
Palestina,SP,672,40,12957.0
Palmares Paulista,SP,1661,45,13275.0
Palmeira d'Oeste,SP,981,22,9283.0
Palmital,SP,2898,71,22221.0
Panorama,SP,1916,57,15777.0
Paraguaçu Paulista,SP,5269,157,45703.0
Paraibuna,SP,1264,49,18222.0
Paranapanema,SP,2142,74,20197.0
Paranapuã,SP,537,23,4078.0
Parapuã,SP,1550,39,10964.0
Paraíso,SP,566,24,6454.0
Pardinho,SP,807,15,6435.0
Pariquera-Açu,SP,2468,64,19648.0
Parisi,SP,473,17,2161.0
Patrocínio Paulista,SP,1133,34,14670.0
Paulicéia,SP,856,20,7366.0
Paulistânia,SP,202,5,1833.0
Paulo de Faria,SP,671,36,8945.0
Paulínia,SP,15725,306,109424.0
Pederneiras,SP,5205,123,46687.0
Pedra Bela,SP,238,4,6093.0
Pedranópolis,SP,289,9,2494.0
Pedregulho,SP,370,20,16744.0
Pedreira,SP,4520,112,47919.0
Pedrinhas Paulista,SP,443,8,3093.0
Pedro de Toledo,SP,449,16,11331.0
Penápolis,SP,7373,252,63407.0
Pereira Barreto,SP,2737,104,25669.0
Pereiras,SP,1182,24,8668.0
Peruíbe,SP,7142,238,68284.0
Piacatu,SP,819,10,5980.0
Piedade,SP,6209,160,55348.0
Pilar do Sul,SP,3072,81,29185.0
Pindamonhangaba,SP,15248,433,168328.0
Pindorama,SP,1949,55,17049.0
Pinhalzinho,SP,1368,9,15207.0
Piquerobi,SP,245,8,3692.0
Piquete,SP,362,18,13657.0
Piracaia,SP,3674,54,27303.0
Piracicaba,SP,64520,1398,404142.0
Piraju,SP,2038,86,29806.0
Pirajuí,SP,2478,62,25492.0
Pirangi,SP,1784,67,11417.0
Pirapora do Bom Jesus,SP,1667,22,18895.0
Pirapozinho,SP,3066,73,27527.0
Pirassununga,SP,9127,259,76409.0
Piratininga,SP,1496,43,13636.0
Pitangueiras,SP,5480,164,39719.0
Planalto,SP,649,11,5237.0
Platina,SP,406,11,3550.0
Poloni,SP,906,18,6059.0
Pompéia,SP,1005,41,22014.0
Pongaí,SP,359,12,3416.0
Pontal,SP,5150,165,49961.0
Pontalinda,SP,210,15,4628.0
Pontes Gestal,SP,440,8,2577.0
Populina,SP,345,13,4169.0
Porangaba,SP,943,21,9925.0
Porto Feliz,SP,9285,149,53098.0
Porto Ferreira,SP,7768,169,56150.0
Potim,SP,2068,39,24643.0
Potirendaba,SP,3146,80,17361.0
Poá,SP,9036,413,117452.0
Pracinha,SP,131,3,4093.0
Pradópolis,SP,2008,39,21496.0
Praia Grande,SP,28091,1037,325073.0
Pratânia,SP,883,13,5261.0
Presidente Alves,SP,286,8,4094.0
Presidente Bernardes,SP,1353,43,13106.0
Presidente Epitácio,SP,3345,126,44200.0
Presidente Prudente,SP,32404,918,228743.0
Presidente Venceslau,SP,3811,115,39516.0
Promissão,SP,5567,108,40432.0
Quadra,SP,240,8,3804.0
Quatá,SP,1739,30,14109.0
Queiroz,SP,489,3,3406.0
Queluz,SP,1010,23,13420.0
Quintana,SP,583,30,6638.0
Rafard,SP,1100,11,9076.0
Rancharia,SP,4183,93,29707.0
Redenção da Serra,SP,117,5,3851.0
Regente Feijó,SP,760,64,20261.0
Reginópolis,SP,331,21,9621.0
Registro,SP,6625,222,56322.0
Restinga,SP,724,10,7593.0
Ribeira,SP,461,6,3340.0
Ribeirão Bonito,SP,1073,29,13219.0
Ribeirão Branco,SP,2027,60,16444.0
Ribeirão Corrente,SP,343,4,4718.0
Ribeirão Grande,SP,528,26,7673.0
Ribeirão Pires,SP,9234,353,123393.0
Ribeirão Preto,SP,87918,3012,703293.0
Ribeirão do Sul,SP,701,23,4541.0
Ribeirão dos Índios,SP,93,6,2225.0
Rifaina,SP,475,12,3629.0
Rincão,SP,626,33,10799.0
Rinópolis,SP,660,17,9981.0
Rio Claro,SP,12808,587,206424.0
Rio Grande da Serra,SP,2225,94,50846.0
Rio das Pedras,SP,3659,105,35228.0
Riolândia,SP,2015,31,12518.0
Riversul,SP,551,31,5524.0
Rosana,SP,1647,44,16643.0
Roseira,SP,1636,28,10712.0
Rubinéia,SP,428,11,3148.0
Rubiácea,SP,237,10,3128.0
Sabino,SP,287,27,5590.0
Sagres,SP,264,4,2432.0
Sales,SP,535,30,6331.0
Sales Oliveira,SP,1835,31,11890.0
Salesópolis,SP,671,54,17139.0
Salmourão,SP,361,21,5300.0
Saltinho,SP,1133,20,8286.0
Salto,SP,17028,433,118663.0
Salto Grande,SP,1235,17,9331.0
Salto de Pirapora,SP,4385,179,45422.0
Sandovalina,SP,435,12,4302.0
Santa Adélia,SP,1696,58,15480.0
Santa Albertina,SP,631,26,6008.0
Santa Branca,SP,1223,35,14788.0
Santa Bárbara d'Oeste,SP,23359,804,193475.0
Santa Clara d'Oeste,SP,282,18,2115.0
Santa Cruz da Conceição,SP,682,13,4503.0
Santa Cruz da Esperança,SP,198,4,2139.0
Santa Cruz das Palmeiras,SP,3944,122,34361.0
Santa Cruz do Rio Pardo,SP,6805,172,47673.0
Santa Ernestina,SP,561,17,5599.0
Santa Fé do Sul,SP,5108,128,32322.0
Santa Gertrudes,SP,3906,76,26898.0
Santa Isabel,SP,6316,266,57386.0
Santa Lúcia,SP,721,23,8817.0
Santa Maria da Serra,SP,839,8,6173.0
Santa Mercedes,SP,282,9,2939.0
Santa Rita d'Oeste,SP,299,11,2498.0
Santa Rita do Passa Quatro,SP,1766,41,27557.0
Santa Rosa de Viterbo,SP,2443,46,26540.0
Santa Salete,SP,224,7,1545.0
Santana da Ponte Pensa,SP,57,3,1487.0
Santana de Parnaíba,SP,15965,393,139447.0
Santo Anastácio,SP,1978,64,20878.0
Santo André,SP,67541,3191,718773.0
Santo Antônio da Alegria,SP,527,21,6929.0
Santo Antônio de Posse,SP,3132,55,23310.0
Santo Antônio do Aracanguá,SP,637,34,8420.0
Santo Antônio do Jardim,SP,570,21,5954.0
Santo Antônio do Pinhal,SP,742,8,6811.0
Santo Expedito,SP,199,6,3111.0
Santos,SP,62487,2275,433311.0
Santópolis do Aguapeí,SP,567,18,4777.0
Sarapuí,SP,515,7,10285.0
Sarutaiá,SP,127,19,3638.0
Sebastianópolis do Sul,SP,234,7,3513.0
Serra Azul,SP,1382,16,14662.0
Serra Negra,SP,3070,74,29229.0
Serrana,SP,5283,112,45107.0
Sertãozinho,SP,20126,500,125815.0
Sete Barras,SP,1981,44,12832.0
Severínia,SP,2281,73,17496.0
Silveiras,SP,554,6,6302.0
Socorro,SP,4461,76,41005.0
Sorocaba,SP,77573,2856,679378.0
Sud Mennucci,SP,949,16,7718.0
Sumaré,SP,28589,862,282441.0
Suzano,SP,24015,965,297637.0
Suzanápolis,SP,375,12,3963.0
São Bento do Sapucaí,SP,806,13,10878.0
São Bernardo do Campo,SP,73177,3360,838936.0
São Caetano do Sul,SP,20432,964,161127.0
São Carlos,SP,27394,536,251983.0
São Francisco,SP,319,13,2821.0
São Joaquim da Barra,SP,6548,169,51888.0
São José da Bela Vista,SP,320,18,8928.0
São José do Barreiro,SP,303,4,4147.0
São José do Rio Pardo,SP,4195,155,54946.0
São José do Rio Preto,SP,96187,2824,460671.0
São José dos Campos,SP,93456,1968,721944.0
São João da Boa Vista,SP,9538,312,91211.0
São João das Duas Pontes,SP,221,10,2568.0
São João de Iracema,SP,178,7,1922.0
São João do Pau d'Alho,SP,192,1,2105.0
São Lourenço da Serra,SP,685,38,15825.0
São Luiz do Paraitinga,SP,948,27,10687.0
São Manuel,SP,5673,153,40954.0
São Miguel Arcanjo,SP,2129,76,32931.0
São Paulo,SP,976214,39352,12252023.0
São Pedro,SP,5816,105,35653.0
São Pedro do Turvo,SP,992,13,7666.0
São Roque,SP,7032,107,91016.0
São Sebastião,SP,8112,172,88980.0
São Sebastião da Grama,SP,1181,33,12182.0
São Simão,SP,1226,29,15322.0
São Vicente,SP,19187,1335,365798.0
Tabapuã,SP,1923,60,12407.0
Tabatinga,SP,2062,60,16496.0
Taboão da Serra,SP,18739,948,289664.0
Taciba,SP,839,26,6285.0
Taguaí,SP,2623,38,13859.0
Taiaçu,SP,402,12,6295.0
Taiúva,SP,913,14,5566.0
Tambaú,SP,2510,50,23207.0
Tanabi,SP,4876,116,25967.0
Tapiratiba,SP,1769,35,12960.0
Tapiraí,SP,859,10,7807.0
Taquaral,SP,371,11,2811.0
Taquaritinga,SP,6722,209,57177.0
Taquarituba,SP,3840,110,23218.0
Taquarivaí,SP,541,20,5852.0
Tarabai,SP,884,30,7468.0
Tarumã,SP,1783,53,15000.0
Tatuí,SP,12478,463,121766.0
Taubaté,SP,29107,1013,314924.0
Tejupá,SP,143,9,4532.0
Teodoro Sampaio,SP,3001,51,23148.0
Terra Roxa,SP,1178,33,9370.0
Tietê,SP,4373,119,42076.0
Timburi,SP,175,9,2658.0
Torre de Pedra,SP,187,11,2412.0
Torrinha,SP,1706,22,10010.0
Trabiju,SP,223,3,1724.0
Tremembé,SP,2739,57,47185.0
Três Fronteiras,SP,887,35,5807.0
Tuiuti,SP,489,3,6894.0
Tupi Paulista,SP,1709,49,15495.0
Tupã,SP,7204,275,65524.0
Turiúba,SP,185,4,2016.0
Turmalina,SP,213,5,1727.0
Ubarana,SP,1083,18,6309.0
Ubatuba,SP,8110,136,90799.0
Ubirajara,SP,568,11,4780.0
Uchoa,SP,1467,30,10110.0
União Paulista,SP,230,6,1844.0
Uru,SP,172,5,1165.0
Urupês,SP,887,47,13809.0
Urânia,SP,1418,41,9114.0
